0.0290654;
0.0199841;
0.0196014;
0.0202189;
0.0197611;
0.0199539;
0.0186244;
0.019452;
0.0183716;
0.0194086;
0.0191122;
0.0192172;
0.0192958;
0.0200968;
0.0187009;
0.019045;
0.0180441;
0.0212066;
0.0183429;
0.0191965;
0.0180364;
0.0192884;
0.018318;
0.0195154;
0.0183022;
0.0195049;
0.0182023;
0.0192508;
0.0181703;
0.0197424;
0.0183704;
0.0193761;
0.0192561;
0.0195116;
0.0184102;
0.0204265;
0.0195255;
0.0191431;
0.0182095;
0.020248;
0.0188163;
0.0194012;
0.0180241;
0.0191846;
0.0189538;
0.0196128;
0.0183781;
0.0192399;
0.0180364;
0.0199111;
0.0182307;
0.0196241;
0.0185585;
0.0191935;
0.0183575;
0.019066;
0.0181828;
0.0192281;
0.0182688;
0.0192662;
0.0181235;
0.0195756;
0.0187368;
0.0191173;
0.0187418;
0.0194843;
0.01872;
0.0199627;
0.0194437;
0.0200851;
0.0193657;
0.0192416;
0.0195541;
0.0203063;
0.0195038;
0.0199041;
0.0191118;
0.0195266;
0.0204937;
0.0201423;
0.0192758;
0.0208458;
0.0192702;
0.019627;
0.018805;
0.0196306;
0.0196013;
0.0204594;
0.0191418;
0.0195625;
0.018902;
0.0203693;
0.0196106;
0.0191919;
0.018971;
0.0194573;
0.0187517;
0.0214922;
0.0203118;
0.0203944;
0.019017;
0.019306;
0.0209307;
0.0195057;
0.0188757;
0.019572;
0.0189222;
0.0195846;
0.0188048;
0.0194981;
0.0188059;
0.020483;
0.0193387;
0.0195087;
0.0189206;
0.0200825;
0.0192791;
0.0196778;
0.0187801;
0.0202212;
0.01875;
0.019837;
0.020314;
0.0199123;
0.0190825;
0.0205526;
0.0197501;
0.0196242;
0.0190262;
0.0198301;
0.0188004;
0.020899;
0.0200594;
0.0209691;
0.0197273;
0.0199979;
0.0191326;
0.0198001;
0.0188316;
0.0202128;
0.0186881;
0.0194491;
0.0185297;
0.0193983;
0.0191693;
0.0194908;
0.0205433;
0.0195986;
0.0193308;
0.0200499;
0.0189426;
0.0198237;
0.0187468;
0.0193557;
0.0186312;
0.0204492;
0.0191303;
0.0195898;
0.0190908;
0.0197064;
0.0190067;
0.0196537;
0.0189713;
0.019755;
0.0190237;
0.0204174;
0.0192856;
0.0202012;
0.0196857;
0.0196546;
0.0197297;
0.0200331;
0.0192898;
0.0205662;
0.0196484;
0.0203774;
0.0187998;
0.0210534;
0.0197417;
0.0193955;
0.01895;
0.0212883;
0.0191204;
0.0197464;
0.0187386;
0.0193908;
0.0191371;
0.0198101;
0.0188562;
0.019911;
0.0188797;
0.0194332;
0.0191364;
0.0200411;
0.0191619;
0.0193792;
0.0201334;
0.0204161;
0.0186704;
0.0215094;
0.0198368;
0.0208495;
0.0192403;
0.0208364;
0.0196333;
0.0196575;
0.0188642;
0.0196056;
0.0189074;
0.0196177;
0.0187488;
0.0201606;
0.0189291;
0.020227;
0.0193714;
0.0197454;
0.0194676;
0.0216015;
0.0189382;
0.0197861;
0.0192655;
0.0201923;
0.0188188;
0.0199175;
0.0189167;
0.0200965;
0.0187965;
0.0195327;
0.0195266;
0.0201079;
0.0192129;
0.0197147;
0.0191121;
0.0195772;
0.020052;
0.0196096;
0.0191184;
0.0201418;
0.0195989;
0.01982;
0.0197565;
0.019701;
0.0188974;
0.0208088;
0.019059;
0.0200263;
0.01899;
0.0198417;
0.0206512;
0.0214904;
0.0201655;
0.0213219;
0.0195892;
0.0194336;
0.0185397;
0.0256345;
0.0232621;
0.0196001;
0.0183038;
0.0215673;
0.0184562;
0.0199452;
0.0192874;
0.0197232;
0.01925;
0.0203697;
0.0190174;
0.0199182;
0.0189337;
0.0196772;
0.0186033;
0.0202554;
0.0187596;
0.0196839;
0.0195203;
0.0203716;
0.0190477;
0.0206663;
0.0201138;
0.0204236;
0.0195899;
0.0204972;
0.0192571;
0.0194482;
0.0188219;
0.0214634;
0.0193878;
0.019678;
0.0189298;
0.0208582;
0.0190966;
0.0196948;
0.0189386;
0.019928;
0.0197674;
0.0200742;
0.0194753;
0.0198963;
0.0190166;
0.0196262;
0.0188953;
