0.0295482;
2.6e-06;
3e-06;
3e-06;
2.6e-06;
2.4e-06;
2.8e-06;
2.8e-06;
2.6e-06;
2.4e-06;
2.7e-06;
2.9e-06;
2.7e-06;
2.6e-06;
2.4e-06;
2.8e-06;
2.7e-06;
2.9e-06;
2.5e-06;
2.9e-06;
3.2e-06;
2.5e-06;
2.4e-06;
2.5e-06;
2.5e-06;
3.1e-06;
2.7e-06;
2.5e-06;
2.7e-06;
2.9e-06;
2.6e-06;
3.2e-06;
2.8e-06;
2.8e-06;
3.1e-06;
2.5e-06;
2.7e-06;
2.9e-06;
2.9e-06;
3.1e-06;
2.5e-06;
2.5e-06;
2.5e-06;
2.6e-06;
2.6e-06;
2.5e-06;
2.6e-06;
2.6e-06;
3.7e-06;
3e-06;
2.4e-06;
2.9e-06;
3.1e-06;
3e-06;
2.5e-06;
2.5e-06;
2.6e-06;
2.6e-06;
3e-06;
2.7e-06;
2.5e-06;
3.1e-06;
3.1e-06;
3.1e-06;
2.5e-06;
2.5e-06;
2.4e-06;
2.7e-06;
3e-06;
3.2e-06;
2.8e-06;
2.6e-06;
2.9e-06;
3e-06;
2.9e-06;
2.7e-06;
2.8e-06;
2.6e-06;
3e-06;
2.8e-06;
2.5e-06;
2.5e-06;
2.9e-06;
2.6e-06;
3e-06;
2.7e-06;
2.5e-06;
3.7e-06;
2.4e-06;
2.8e-06;
3.1e-06;
2.5e-06;
2.4e-06;
2.6e-06;
2.4e-06;
3e-06;
2.6e-06;
2.5e-06;
3.1e-06;
2.5e-06;
2.7e-06;
2.4e-06;
2.9e-06;
2.8e-06;
2.6e-06;
2.5e-06;
2.6e-06;
2.4e-06;
2.5e-06;
2.9e-06;
3e-06;
2.5e-06;
2.6e-06;
2.5e-06;
3e-06;
2.4e-06;
2.5e-06;
2.8e-06;
2.5e-06;
2.8e-06;
2.5e-06;
2.4e-06;
2.5e-06;
3.1e-06;
2.6e-06;
2.9e-06;
2.5e-06;
3.2e-06;
2.7e-06;
2.5e-06;
2.4e-06;
2.5e-06;
2.9e-06;
3e-06;
2.9e-06;
2.5e-06;
3e-06;
2.5e-06;
2.8e-06;
2.5e-06;
2.5e-06;
3e-06;
2.5e-06;
2.6e-06;
2.5e-06;
2.4e-06;
2.4e-06;
2.5e-06;
2.7e-06;
2.9e-06;
