6.3e-06;
5.2e-06;
6.9e-06;
7.2e-06;
7e-06;
4.9e-06;
6.7e-06;
5.4e-06;
5.9e-06;
5.9e-06;
6.7e-06;
6.4e-06;
5.6e-06;
6e-06;
6.7e-06;
5.3e-06;
6.4e-06;
5.3e-06;
5.7e-06;
5.7e-06;
7.5e-06;
5.2e-06;
7.5e-06;
5.9e-06;
6.8e-06;
5.7e-06;
6.7e-06;
4.9e-06;
6.2e-06;
5.5e-06;
6.6e-06;
6.6e-06;
7.2e-06;
6.1e-06;
6.7e-06;
6.1e-06;
6.6e-06;
5.3e-06;
7.2e-06;
5.2e-06;
6.7e-06;
4.8e-06;
6.2e-06;
5.9e-06;
6.7e-06;
5.7e-06;
7e-06;
5.2e-06;
6.9e-06;
5.3e-06;
6.7e-06;
5.6e-06;
6.3e-06;
5.3e-06;
6.4e-06;
5.4e-06;
6.5e-06;
5.5e-06;
6.2e-06;
5.5e-06;
6.6e-06;
5.6e-06;
4.7e-06;
6.4e-06;
6.3e-06;
6.3e-06;
6.7e-06;
6.4e-06;
6.9e-06;
6.1e-06;
1.78e-05;
7.3e-06;
6.9e-06;
6.9e-06;
7.3e-06;
6.7e-06;
7.4e-06;
7.5e-06;
7.3e-06;
6.4e-06;
6.4e-06;
6.4e-06;
6.2e-06;
6.2e-06;
6.3e-06;
5.7e-06;
7.4e-06;
6.1e-06;
6.1e-06;
6e-06;
7.9e-06;
7.8e-06;
6.5e-06;
6.4e-06;
6.4e-06;
6.3e-06;
7.3e-06;
7.5e-06;
7.2e-06;
7.8e-06;
6.6e-06;
7.3e-06;
8.3e-06;
6.3e-06;
6.9e-06;
7.3e-06;
7.4e-06;
6.4e-06;
8e-06;
6.1e-06;
8.2e-06;
6.5e-06;
6.9e-06;
6.3e-06;
6.4e-06;
7e-06;
7.9e-06;
7.1e-06;
8e-06;
6.2e-06;
7.3e-06;
7.2e-06;
5.8e-06;
6.5e-06;
7.9e-06;
6.8e-06;
6.7e-06;
6.2e-06;
8.9e-06;
6.5e-06;
7.2e-06;
6.8e-06;
8.8e-06;
6.9e-06;
6.5e-06;
6.1e-06;
6.5e-06;
9.8e-06;
6.6e-06;
6.1e-06;
5.9e-06;
6.4e-06;
6.4e-06;
6.7e-06;
5.8e-06;
7.4e-06;
6.6e-06;
6.6e-06;
6.5e-06;
6.3e-06;
7.3e-06;
6e-06;
6.3e-06;
6.8e-06;
8.9e-06;
6.4e-06;
8e-06;
6.2e-06;
6.5e-06;
6.8e-06;
6.5e-06;
6.4e-06;
6.8e-06;
6.7e-06;
6.9e-06;
7.1e-06;
6.2e-06;
7.9e-06;
6.6e-06;
8.3e-06;
6.7e-06;
5.9e-06;
9.1e-06;
6.4e-06;
7.9e-06;
6.4e-06;
7.1e-06;
7e-06;
6.2e-06;
7e-06;
7.4e-06;
6.4e-06;
9.1e-06;
5.8e-06;
6.9e-06;
6.4e-06;
7e-06;
6.1e-06;
6.8e-06;
6.9e-06;
6e-06;
7e-06;
7.1e-06;
6.6e-06;
6.1e-06;
7.6e-06;
7.1e-06;
5.9e-06;
7.6e-06;
6.9e-06;
7.1e-06;
6e-06;
7e-06;
6.6e-06;
5.9e-06;
6.3e-06;
6.8e-06;
6.2e-06;
6.5e-06;
5.8e-06;
6.5e-06;
6.3e-06;
9.1e-06;
5.8e-06;
6e-06;
5.9e-06;
6.6e-06;
6e-06;
6.4e-06;
7.3e-06;
7.9e-06;
5.8e-06;
7.3e-06;
6.3e-06;
7.5e-06;
6.5e-06;
6.8e-06;
6.6e-06;
6.4e-06;
6.1e-06;
7e-06;
6.5e-06;
6.8e-06;
6.6e-06;
6.8e-06;
6.7e-06;
5.19e-05;
6.4e-06;
6e-06;
7.1e-06;
6.8e-06;
6.5e-06;
6.9e-06;
6.2e-06;
6.4e-06;
6.2e-06;
7.4e-06;
7e-06;
6.9e-06;
7.5e-06;
7.5e-06;
5.8e-06;
7.9e-06;
5.4e-06;
1.16e-05;
6.8e-06;
6.4e-06;
5.6e-06;
6.5e-06;
5.4e-06;
7.2e-06;
7.7e-06;
6.7e-06;
6.4e-06;
7.4e-06;
5.9e-06;
6.4e-06;
6e-06;
6.8e-06;
5.6e-06;
6.8e-06;
5.8e-06;
6.6e-06;
6e-06;
7.2e-06;
6.8e-06;
9.2e-06;
6.4e-06;
7.2e-06;
6.8e-06;
7.4e-06;
6.4e-06;
6.3e-06;
6.2e-06;
6.9e-06;
5.9e-06;
6.8e-06;
6.5e-06;
7e-06;
5.8e-06;
6.3e-06;
6.4e-06;
7.1e-06;
7.8e-06;
7.8e-06;
6.4e-06;
7e-06;
6.7e-06;
6.4e-06;
6.2e-06;
