0.0255538;
2.9e-06;
2.7e-06;
2.6e-06;
3.1e-06;
4e-06;
3e-06;
2.8e-06;
4.3e-06;
2.5e-06;
2.8e-06;
3.5e-06;
3.6e-06;
3.9e-06;
2.6e-06;
3.2e-06;
2.8e-06;
2.6e-06;
2.9e-06;
2.7e-06;
2.7e-06;
3.3e-06;
3e-06;
3e-06;
3e-06;
3.5e-06;
2.8e-06;
4.1e-06;
2.9e-06;
2.7e-06;
3.4e-06;
2.9e-06;
3.4e-06;
3.6e-06;
2.8e-06;
3e-06;
3.4e-06;
3.4e-06;
3.1e-06;
2.6e-06;
3.4e-06;
3.2e-06;
3e-06;
3.1e-06;
2.9e-06;
2.6e-06;
3.3e-06;
3e-06;
2.6e-06;
2.7e-06;
2.8e-06;
2.7e-06;
2.5e-06;
3.5e-06;
2.8e-06;
4.1e-06;
2.9e-06;
2.7e-06;
3.1e-06;
2.7e-06;
3.1e-06;
3e-06;
2.8e-06;
2.9e-06;
2.8e-06;
2.8e-06;
2.7e-06;
3.1e-06;
2.8e-06;
3.1e-06;
2.6e-06;
2.8e-06;
2.6e-06;
2.8e-06;
3.6e-06;
3e-06;
2.7e-06;
2.9e-06;
3.3e-06;
2.6e-06;
2.7e-06;
2.9e-06;
2.7e-06;
2.9e-06;
2.5e-06;
2.7e-06;
3e-06;
2.6e-06;
2.8e-06;
2.7e-06;
3.1e-06;
2.8e-06;
3.6e-06;
2.8e-06;
3.1e-06;
3.3e-06;
2.9e-06;
2.6e-06;
3.1e-06;
2.9e-06;
2.9e-06;
2.8e-06;
2.8e-06;
2.6e-06;
2.5e-06;
2.9e-06;
2.6e-06;
3e-06;
2.6e-06;
3.1e-06;
2.4e-06;
3e-06;
2.7e-06;
2.4e-06;
2.5e-06;
2.7e-06;
3e-06;
2.8e-06;
2.6e-06;
2.5e-06;
2.9e-06;
3.2e-06;
2.3e-06;
3e-06;
3.8e-06;
2.7e-06;
2.7e-06;
3e-06;
2.6e-06;
3.2e-06;
