0.0237689;
0.0188177;
0.0183604;
0.0194176;
0.0188332;
0.0187662;
0.0181087;
0.0189408;
0.0181604;
0.0190162;
0.0178656;
0.0191927;
0.0179762;
0.0193932;
0.0182554;
0.0192038;
0.0183142;
0.0193169;
0.0180963;
0.0194024;
0.0183653;
0.0192451;
0.01847;
0.0190141;
0.0182342;
0.0199587;
0.0190387;
0.0192969;
0.0189144;
0.0191833;
0.0180313;
0.0193746;
0.0183436;
0.0193238;
0.0199185;
0.0191547;
0.0180877;
0.0197793;
0.0183779;
0.0195043;
0.0182346;
0.0194962;
0.0183359;
0.0194289;
0.0182341;
0.0191495;
0.0181226;
0.0191515;
0.0181501;
0.0206004;
0.0193861;
0.0191688;
0.018329;
0.0196236;
0.0182622;
0.0192131;
0.0181137;
0.0190903;
0.0182292;
0.019248;
0.0179197;
0.0191157;
0.0180286;
0.019203;
0.0184161;
0.0205697;
0.0181311;
0.0191874;
0.0180573;
0.0195912;
0.018409;
0.0195286;
0.0181666;
0.0195594;
0.018727;
0.0195832;
0.0185977;
0.0192599;
0.0181592;
0.0195318;
0.018185;
0.0190991;
0.0180174;
0.0195498;
0.0182608;
0.0194638;
0.0182795;
0.027156;
0.0184297;
0.0201578;
0.0181992;
0.0192961;
0.0180655;
0.0190483;
0.0184162;
0.0191441;
0.0181306;
0.0191976;
0.0182021;
0.0194219;
0.0183671;
0.0193349;
0.018091;
0.019377;
0.018073;
0.0191852;
0.0180858;
0.0194605;
0.018334;
0.0196256;
0.0184029;
0.0192147;
0.0181105;
0.0195355;
0.0185125;
0.0193361;
0.0181805;
0.0199921;
0.0184689;
0.0190723;
0.0182411;
0.0195269;
0.0205413;
0.0191539;
0.0183613;
0.0192386;
0.0186363;
0.019348;
0.0183432;
0.0192594;
0.0181152;
0.0195675;
0.0185486;
0.0206984;
0.0186492;
0.0190894;
0.0182372;
0.0192153;
0.0181366;
0.0193915;
0.0183155;
0.0193602;
0.0185724;
0.0205561;
0.0197585;
0.0197191;
0.0183443;
0.0191468;
0.0183648;
0.0193232;
0.018113;
0.0194412;
0.0181728;
0.0193703;
0.0183574;
0.0191165;
0.0181663;
0.0192225;
0.0181258;
0.0201164;
0.0185277;
0.0190472;
0.0183443;
0.0190944;
0.0186319;
0.0190284;
0.0184043;
0.019156;
0.0182202;
0.0195085;
0.0197998;
0.0195652;
0.018918;
0.0196266;
0.018465;
0.0194449;
0.0183278;
0.0198019;
0.0192483;
0.0192942;
0.0182142;
0.0192194;
0.0182746;
0.0194103;
0.0183018;
0.0201837;
0.0187907;
0.0194806;
0.0183965;
0.0197528;
0.0184544;
0.0192782;
0.0181129;
0.0191542;
0.0182933;
0.0192284;
0.0183142;
0.0193689;
0.0181262;
0.0192771;
0.0180687;
0.0197496;
0.0182608;
0.0193628;
0.0184331;
0.0191599;
0.018264;
0.0193598;
0.0183118;
0.0193522;
0.0181938;
0.0192979;
0.0181356;
0.0193729;
0.0182213;
0.0194103;
0.0184587;
0.0194152;
0.0182772;
0.0192873;
0.0183154;
0.019541;
0.0184894;
0.0194672;
0.0184811;
0.0194726;
0.0183551;
0.0193053;
0.0181793;
0.0191341;
0.0181701;
0.0195037;
0.0184648;
0.0193116;
0.0192186;
0.0193703;
0.0182312;
0.019212;
0.0181113;
0.0195945;
0.0183527;
0.0198119;
0.0185075;
0.0192161;
0.018362;
0.0196889;
0.0185364;
0.0195883;
0.0184928;
0.0197314;
0.0185908;
0.0192321;
0.0183954;
0.019258;
0.0187852;
0.019389;
0.0182009;
